customer_id,customer_name,city,acquisition_channel,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST-2542,Tono Wijaya,Jakarta,Marketplace,2025-11-26,36,9,3274200,4,5,5,455,Champions
CUST-2543,Reza Santoso,Jakarta,Google Search,2025-12-24,8,9,2307750,5,5,4,554,Champions
CUST-2544,Farah Setiawan,Bekasi,Google Search,2025-12-16,16,7,1480750,5,4,4,544,Champions
CUST-2545,Taufik Yulianti,Jakarta,Instagram Ads,2025-05-10,236,2,248000,1,2,1,121,Lost
CUST-2546,Lukman Pratama,Jakarta,TikTok Ads,2025-07-20,165,4,1222000,2,3,3,233,At-Risk
CUST-2547,Erik Santoso,Depok,TikTok Ads,2025-10-12,81,3,1220000,3,3,3,333,Needs Attention
CUST-2548,Sari Santoso,Palembang,Instagram Ads,2025-11-30,32,4,783000,4,3,2,432,Potential Loyalist
CUST-2549,Vero Santoso,Palembang,Referral,2025-12-12,20,10,2874750,4,5,5,455,Champions
CUST-2550,Jihan Lestari,Palembang,Instagram Ads,2025-12-11,21,5,1028200,4,4,3,443,Champions
CUST-2551,Omar Pratama,Makassar,TikTok Ads,,,0,0,,,,,Never Purchased
CUST-2552,Krisna Halim,Medan,TikTok Ads,2025-03-21,286,2,508250,1,2,2,122,Lost
CUST-2553,Endah Yulianti,Tangerang,Instagram Ads,2025-12-15,17,5,1024200,5,4,3,543,Champions
CUST-2554,Laras Nugroho,Jakarta,TikTok Ads,2025-12-20,12,17,4422050,5,5,5,555,Champions
CUST-2555,Zaki Yulianti,Solo,Google Search,2025-03-03,304,2,448500,1,2,2,122,Lost
CUST-2556,Rizky Pratama,Jakarta,Referral,2025-12-14,18,3,761100,5,3,2,532,Potential Loyalist
CUST-2557,Ulfa Darmawan,Jakarta,Marketplace,2025-11-26,36,5,2869050,4,4,5,445,Champions
CUST-2558,Rizky Pratama,Yogyakarta,TikTok Ads,2025-11-28,34,18,5289450,4,5,5,455,Champions
CUST-2559,Indra Santoso,Jakarta,Organic Social,2025-11-22,40,4,823500,4,3,3,433,Potential Loyalist
CUST-2560,Endah Permana,Surabaya,Referral,2025-11-24,38,5,2207600,4,4,4,444,Champions
CUST-2561,Beni Santoso,Denpasar,Instagram Ads,2025-11-26,36,9,2663850,4,5,5,455,Champions
CUST-2562,Mega Wibowo,Denpasar,Marketplace,2025-12-30,2,8,1813900,5,4,4,544,Champions
CUST-2563,Wawan Rahayu,Surabaya,Google Search,2025-11-18,44,14,3729450,4,5,5,455,Champions
CUST-2564,Indra Nugroho,Unknown,Organic Social,2024-09-28,460,1,698000,1,1,2,112,Lost
CUST-2565,Vina Maulana,Bandung,Organic Social,2025-12-24,8,6,2345250,5,4,4,544,Champions
CUST-2566,Adit Cahyani,Jakarta,Google Search,2025-12-21,11,2,335500,5,2,1,521,Potential Loyalist
CUST-2567,Vero Marliana,Pekanbaru,TikTok Ads,2025-09-13,110,2,818000,2,2,3,223,Lost
CUST-2568,Sari Handoko,Bandung,Organic Social,2025-12-17,15,10,2721750,5,5,5,555,Champions
CUST-2569,Hilda Sukmawati,Solo,Organic Social,2025-08-30,124,9,3149750,2,5,5,255,Loyal
CUST-2570,Jasmine Prakoso,Bandung,TikTok Ads,2025-10-23,70,7,3271400,3,4,5,345,Loyal
CUST-2571,Bayu Santoso,Jakarta,TikTok Ads,2025-08-23,131,1,76000,2,1,1,211,Lost
CUST-2572,Yuni Setiawan,Bandar Lampung,Google Search,2024-07-16,534,1,425000,1,1,2,112,Lost
CUST-2573,Adit Hartono,Bekasi,Instagram Ads,2025-10-04,89,4,1000550,3,3,3,333,Needs Attention
CUST-2574,Lukman Maulana,Yogyakarta,Instagram Ads,2025-03-24,283,2,605000,1,2,2,122,Lost
CUST-2575,Doni Wijaya,Malang,Organic Social,2025-10-15,78,7,1863900,3,4,4,344,Loyal
CUST-2576,Mega Lestari,jakarta,Referral,2025-12-30,2,5,1713000,5,4,4,544,Champions
CUST-2577,Reza Santoso,Jakarta,Organic Social,2025-11-10,52,7,1543500,3,4,4,344,Loyal
CUST-2578,Oki Yulianti,Unknown,Google Search,2025-12-01,31,9,1838500,4,5,4,454,Champions
CUST-2579,Nanda Handoko,Depok,Organic Social,2025-06-25,190,2,486000,2,2,2,222,Lost
CUST-2580,Bayu Prakoso,Bandung,Referral,2025-10-18,75,6,1049600,3,4,3,343,Loyal
CUST-2581,Umar Yulianti,Balikpapan,TikTok Ads,2025-09-08,115,1,99750,2,1,1,211,Lost
CUST-2582,Yuni Darmawan,Jakarta,Google Search,2024-06-25,555,1,178000,1,1,1,111,Lost
CUST-2583,Tono Saputra,Makassar,Marketplace,2025-08-17,137,3,2268500,2,3,4,234,At-Risk
CUST-2584,Dinda Utami,Bekasi,TikTok Ads,2025-12-01,31,5,1661400,4,4,4,444,Champions
CUST-2585,Jihan Maulana,Bandar Lampung,Instagram Ads,2025-12-12,20,8,1403200,4,4,3,443,Champions
CUST-2586,Rangga Marliana,Surabaya,Instagram Ads,2025-12-20,12,19,5241800,5,5,5,555,Champions
CUST-2587,Oki Wibowo,Semarang,Marketplace,2025-11-10,52,3,1259500,3,3,3,333,Needs Attention
CUST-2588,Wawan Lestari,Depok,Instagram Ads,2024-08-31,488,2,740000,1,2,2,122,Lost
CUST-2589,Omar Lestari,Depok,TikTok Ads,2025-10-16,77,2,656000,3,2,2,322,Needs Attention
CUST-2590,Dinda Pratama,Surabaya,Google Search,2025-04-07,269,1,231800,1,1,1,111,Lost
CUST-2591,Galih Firmansyah,Semarang,Referral,2025-05-18,228,1,1062500,2,1,3,213,Lost
CUST-2592,Gita Anggraini,Tangerang,Organic Social,2025-12-26,6,21,5981800,5,5,5,555,Champions
CUST-2593,Wawan Yulianti,Pekanbaru,Instagram Ads,2025-08-23,131,1,500000,2,1,2,212,Lost
CUST-2594,Prita Pratama,Pekanbaru,TikTok Ads,2024-11-16,411,1,84000,1,1,1,111,Lost
CUST-2595,Fajar Ramadhan,Makassar,Instagram Ads,2025-12-29,3,8,1827650,5,4,4,544,Champions
CUST-2596,Vina Yulianti,Jakarta,Organic Social,2025-08-07,147,3,998000,2,3,3,233,At-Risk
CUST-2597,Ulfa Kurniawan,Medan,Instagram Ads,2025-12-25,7,10,2254000,5,5,4,554,Champions
CUST-2598,Jasmine Marliana,Bandung,TikTok Ads,2025-11-22,40,15,2462400,4,5,4,454,Champions
CUST-2599,Doni Permana,Depok,Instagram Ads,2025-07-12,173,4,1090500,2,3,3,233,At-Risk
CUST-2600,Indra Anggraini,Bogor,Google Search,2025-11-18,44,1,256500,4,1,1,411,Potential Loyalist
CUST-2601,Reza Pratama,Jakarta,Marketplace,2025-07-22,163,5,1159600,2,4,3,243,Loyal
CUST-2602,Taufik Hartono,Denpasar,Instagram Ads,2024-12-03,394,1,67500,1,1,1,111,Lost
CUST-2603,Sari Gunawan,Bandung,Instagram Ads,2024-06-18,562,2,620000,1,2,2,122,Lost
CUST-2604,Zahra Permana,Jakarta,Instagram Ads,2025-07-22,163,5,1054150,2,4,3,243,Loyal
CUST-2605,Omar Hartono,Semarang,Organic Social,2025-12-15,17,2,727500,5,2,2,522,Potential Loyalist
CUST-2606,Zaki Ramadhan,Balikpapan,Google Search,2024-11-19,408,1,345000,1,1,1,111,Lost
CUST-2607,Galih Purnama,Jakarta,Marketplace,2025-09-17,106,1,156000,3,1,1,311,Needs Attention
CUST-2608,Jasmine Prakoso,Jakarta,TikTok Ads,2025-05-29,217,7,2297600,2,4,4,244,Loyal
CUST-2609,Anwar Cahyani,Jakarta,Organic Social,2025-02-17,318,1,89000,1,1,1,111,Lost
CUST-2610,Hilda Saputra,Solo,Google Search,2025-08-26,128,2,384600,2,2,2,222,Lost
CUST-2611,Zaki Handoko,Medan,Instagram Ads,2025-10-21,72,15,4371500,3,5,5,355,Loyal
CUST-2612,Kartika Lestari,Jakarta,TikTok Ads,2025-09-27,96,4,1192000,3,3,3,333,Needs Attention
CUST-2613,Rizky Lestari,Jakarta,Instagram Ads,2025-11-30,32,5,1453750,4,4,3,443,Champions
CUST-2614,Lukman Purnama,Palembang,Instagram Ads,2025-07-19,166,5,2344250,2,4,4,244,Loyal
CUST-2615,Oki Permana,Jakarta,TikTok Ads,2025-11-12,50,1,128250,4,1,1,411,Potential Loyalist
CUST-2616,Reza Marliana,Jakarta,Organic Social,2025-11-02,60,3,353200,3,3,1,331,Needs Attention
CUST-2617,Jihan Setiawan,Bogor,Marketplace,2025-09-18,105,6,1158000,3,4,3,343,Loyal
CUST-2618,Ayu Anggraini,Semarang,Instagram Ads,2024-05-18,593,2,1840000,1,2,4,124,Lost
CUST-2619,Kevin Kurniawan,Jakarta,TikTok Ads,2025-11-06,56,3,765000,3,3,2,332,Needs Attention
CUST-2620,Farah Purnama,Bekasi,Organic Social,2025-12-18,14,4,1292400,5,3,3,533,Potential Loyalist
CUST-2621,Erik Utami,Jakarta,TikTok Ads,2025-03-19,288,1,244000,1,1,1,111,Lost
CUST-2622,Zaki Gunawan,Depok,TikTok Ads,2025-06-30,185,2,681000,2,2,2,222,Lost
CUST-2623,Indra Pratama,Jakarta,Marketplace,2025-10-17,76,9,2522500,3,5,4,354,Loyal
CUST-2624,Krisna Pratama,Jakarta,Instagram Ads,2025-09-29,94,5,1377350,3,4,3,343,Loyal
CUST-2625,Sinta Kusuma,Surabaya,Instagram Ads,2025-07-04,181,5,946800,2,4,3,243,Loyal
CUST-2626,Galih Sukmawati,Palembang,Instagram Ads,2025-12-10,22,3,385000,4,3,2,432,Potential Loyalist
CUST-2627,Citra Saputra,Surabaya,TikTok Ads,2025-01-01,365,2,499000,1,2,2,122,Lost
CUST-2628,Laras Sukmawati,Bandung,TikTok Ads,2025-12-01,31,8,2427700,4,4,4,444,Champions
CUST-2629,Ivan Wijaya,Solo,Referral,2025-11-23,39,4,792500,4,3,2,432,Potential Loyalist
CUST-2630,Cahya Cahyani,Bekasi,Google Search,2025-11-11,51,2,393400,3,2,2,322,Needs Attention
CUST-2631,Hesti Kurniawan,Jakarta,Google Search,2025-11-02,60,12,3290550,3,5,5,355,Loyal
CUST-2632,Sinta Nugroho,Palembang,Marketplace,2025-12-06,26,7,1622150,4,4,4,444,Champions
CUST-2633,Nanda Hartono,Jakarta,Instagram Ads,2025-11-11,51,1,220150,3,1,1,311,Needs Attention
CUST-2634,Fajar Hidayat,Jakarta,Instagram Ads,2025-10-26,67,2,719500,3,2,2,322,Needs Attention
CUST-2635,Yoga Nugroho,Solo,Instagram Ads,2025-12-12,20,4,880350,4,3,3,433,Potential Loyalist
CUST-2636,Adit Ramadhan,Solo,Instagram Ads,2025-05-11,235,1,38000,1,1,1,111,Lost
CUST-2637,Dewi Hidayat,Makassar,Marketplace,2024-12-10,387,2,1059000,1,2,3,123,Lost
CUST-2638,Galih Gunawan,Tangerang,Organic Social,2025-05-29,217,5,833000,2,4,3,243,Loyal
CUST-2639,Irfan Darmawan,Jakarta,Referral,2025-02-15,320,1,605200,1,1,2,112,Lost
CUST-2640,Ayu Saputra,Yogyakarta,Instagram Ads,2025-12-18,14,5,1063750,5,4,3,543,Champions
CUST-2641,Kevin Prakoso,Solo,TikTok Ads,2025-12-31,1,7,3266000,5,4,5,545,Champions
CUST-2642,Oki Halim,Yogyakarta,Referral,2025-11-03,59,8,3302800,3,4,5,345,Loyal
CUST-2643,Hilda Prakoso,Denpasar,Referral,2025-06-08,207,3,877000,2,3,3,233,At-Risk
CUST-2644,Kartika Purnama,Bekasi,Referral,2025-09-27,96,2,261000,3,2,1,321,Needs Attention
CUST-2645,Erik Sukmawati,Semarang,TikTok Ads,2025-09-04,119,1,163200,2,1,1,211,Lost
CUST-2646,Cahya Handoko,Bandung,Instagram Ads,2025-11-30,32,3,1430300,4,3,3,433,Potential Loyalist
CUST-2647,Krisna Marliana,Jakarta,TikTok Ads,2025-12-20,12,5,1140500,5,4,3,543,Champions
CUST-2648,Cindy Wibowo,Bogor,Instagram Ads,2025-12-24,8,10,2240900,5,5,4,554,Champions
CUST-2649,Zaki Gunawan,Surabaya,Instagram Ads,2025-12-21,11,5,1014650,5,4,3,543,Champions
CUST-2650,Citra Wibowo,Medan,Marketplace,2024-11-16,411,2,561250,1,2,2,122,Lost
CUST-2651,Adit Permana,Denpasar,Google Search,2025-02-04,331,5,2196750,1,4,4,144,Loyal
CUST-2652,Citra Marliana,Surabaya,Organic Social,2025-12-28,4,5,1007100,5,4,3,543,Champions
CUST-2653,Indra Kurniawan,Jakarta,Organic Social,2025-08-29,125,2,750000,2,2,2,222,Lost
CUST-2654,Gita Ramadhan,Bandung,TikTok Ads,2025-12-30,2,6,1551150,5,4,4,544,Champions
CUST-2655,Nadia Ramadhan,Semarang,Google Search,2025-11-23,39,10,3986000,4,5,5,455,Champions
CUST-2656,Jasmine Prakoso,Bekasi,Referral,2025-11-20,42,5,2033100,4,4,4,444,Champions
CUST-2657,Krisna Lestari,Denpasar,Organic Social,2025-12-20,12,2,186000,5,2,1,521,Potential Loyalist
CUST-2658,Sinta Wijaya,Malang,TikTok Ads,2025-12-01,31,17,4107750,4,5,5,455,Champions
CUST-2659,Cindy Yulianti,Jakarta,Referral,2025-06-09,206,8,2260600,2,4,4,244,Loyal
CUST-2660,Bagus Gunawan,Jakarta,Marketplace,2025-07-15,170,4,1562000,2,3,4,234,At-Risk
CUST-2661,Laras Ramadhan,Bandung,Instagram Ads,2025-12-28,4,18,5325750,5,5,5,555,Champions
CUST-2662,Cahya Hidayat,Bandung,Referral,2025-12-17,15,20,8434500,5,5,5,555,Champions
CUST-2663,Citra Gunawan,Pekanbaru,Google Search,2025-12-06,26,16,5300300,4,5,5,455,Champions
CUST-2664,Hesti Wibowo,Solo,Marketplace,2025-10-22,71,5,1476200,3,4,4,344,Loyal
CUST-2665,Wawan Permana,Jakarta,TikTok Ads,2024-05-05,606,1,267000,1,1,1,111,Lost
CUST-2666,Jasmine Permana,Semarang,TikTok Ads,2025-12-27,5,12,3174950,5,5,5,555,Champions
CUST-2667,Beni Gunawan,Depok,Google Search,2025-08-30,124,2,1448000,2,2,3,223,Lost
CUST-2668,Guntur Hidayat,Surabaya,Instagram Ads,2025-09-18,105,1,110000,3,1,1,311,Needs Attention
CUST-2669,Dinda Permana,Surabaya,Instagram Ads,2025-12-20,12,2,1215000,5,2,3,523,Potential Loyalist
CUST-2670,Beni Marliana,Denpasar,Instagram Ads,2025-04-06,270,2,420000,1,2,2,122,Lost
CUST-2671,Nanda Cahyani,Surabaya,Organic Social,2025-12-05,27,18,4837750,4,5,5,455,Champions
CUST-2672,Gita Kurniawan,Yogyakarta,Referral,2025-06-05,210,3,576500,2,3,2,232,At-Risk
CUST-2673,Ivan Prakoso,Jakarta,TikTok Ads,2025-07-10,175,1,435000,2,1,2,212,Lost
CUST-2674,Fajar Kurniawan,Jakarta,Marketplace,2025-12-11,21,3,579250,4,3,2,432,Potential Loyalist
CUST-2675,Sari Sukmawati,Bandung,Organic Social,2025-11-30,32,16,6663600,4,5,5,455,Champions
CUST-2676,Taufik Firmansyah,Surabaya,Organic Social,2025-06-21,194,1,570000,2,1,2,212,Lost
CUST-2677,Guntur Firmansyah,Yogyakarta,Marketplace,2025-03-31,276,9,3060950,1,5,5,155,Loyal
CUST-2678,Dinda Halim,Denpasar,Instagram Ads,2025-12-22,10,21,7832750,5,5,5,555,Champions
CUST-2679,Vina Maulana,Surabaya,Instagram Ads,2025-12-14,18,5,819250,5,4,3,543,Champions
CUST-2680,Cindy Kurniawan,Yogyakarta,Referral,2025-09-13,110,6,2287000,2,4,4,244,Loyal
CUST-2681,Kevin Kurniawan,Tangerang,TikTok Ads,2025-02-02,333,2,282750,1,2,1,121,Lost
CUST-2682,Taufik Kusuma,Denpasar,Referral,2025-02-21,314,3,526000,1,3,2,132,At-Risk
CUST-2683,Maya Nugroho,Jakarta,TikTok Ads,2025-10-01,92,9,2522300,3,5,4,354,Loyal
CUST-2684,Anwar Kurniawan,Medan,Instagram Ads,2025-05-29,217,9,1888900,2,5,4,254,Loyal
CUST-2685,Maya Nugroho,Surabaya,Instagram Ads,2025-12-27,5,9,1232150,5,5,3,553,Champions
CUST-2686,Lukman Kurniawan,Makassar,Referral,2025-12-02,30,10,2186000,4,5,4,454,Champions
CUST-2687,Beni Utami,Medan,TikTok Ads,2025-12-11,21,7,2024000,4,4,4,444,Champions
CUST-2688,Jasmine Utami,Tangerang,Instagram Ads,2025-12-19,13,6,2085850,5,4,4,544,Champions
CUST-2689,Ivan Hartono,Jakarta,Google Search,2025-10-31,62,2,613000,3,2,2,322,Needs Attention
CUST-2690,Irfan Yulianti,Jakarta,Organic Social,2025-12-28,4,5,1541250,5,4,4,544,Champions
CUST-2691,Hesti Gunawan,Bekasi,Marketplace,2025-11-13,49,2,553200,4,2,2,422,Potential Loyalist
CUST-2692,Cindy Rahayu,Yogyakarta,Instagram Ads,2025-08-23,131,11,2787000,2,5,5,255,Loyal
CUST-2693,Farah Saputra,Medan,TikTok Ads,2025-10-03,90,1,778000,3,1,2,312,Needs Attention
CUST-2694,Reza Handoko,Jakarta,Marketplace,2025-11-24,38,1,283500,4,1,1,411,Potential Loyalist
CUST-2695,Prita Kusuma,Solo,Referral,2025-05-12,234,8,1915550,1,4,4,144,Loyal
CUST-2696,Kevin Cahyani,Balikpapan,Referral,2025-10-01,92,5,1646500,3,4,4,344,Loyal
CUST-2697,Doni Darmawan,Unknown,Instagram Ads,2025-09-29,94,2,717250,3,2,2,322,Needs Attention
CUST-2698,Kartika Kurniawan,Jakarta,Referral,2025-10-19,74,1,330000,3,1,1,311,Needs Attention
CUST-2699,Joko Gunawan,Jakarta,Google Search,2025-12-15,17,1,523500,5,1,2,512,Potential Loyalist
CUST-2700,Taufik Firmansyah,Denpasar,Organic Social,2025-12-24,8,9,1564150,5,5,4,554,Champions
CUST-2701,Hilda Hartono,Jakarta,Marketplace,2025-07-21,164,2,873000,2,2,3,223,Lost
CUST-2702,Irfan Firmansyah,Bandung,Organic Social,2025-07-08,177,2,783000,2,2,2,222,Lost
CUST-2703,Dewi Hidayat,yogyakarta,TikTok Ads,2024-06-02,578,1,99000,1,1,1,111,Lost
CUST-2704,Sinta Lestari,Depok,Instagram Ads,2025-11-11,51,1,375000,3,1,1,311,Needs Attention
CUST-2705,Joko Pratama,Semarang,Organic Social,2025-05-20,226,4,874750,2,3,3,233,At-Risk
CUST-2706,Beni Permana,Jakarta,Google Search,2025-05-13,233,1,23750,1,1,1,111,Lost
CUST-2707,Wulan Hidayat,Jakarta,Organic Social,2025-12-18,14,1,115900,5,1,1,511,Potential Loyalist
CUST-2708,Kevin Firmansyah,Jakarta,Google Search,2025-07-27,158,10,2191250,2,5,4,254,Loyal
CUST-2709,Laras Darmawan,Surabaya,Marketplace,2025-10-18,75,2,470000,3,2,2,322,Needs Attention
CUST-2710,Fajar Purnama,bandung,Referral,2025-12-25,7,18,2971000,5,5,5,555,Champions
CUST-2711,Yuni Yulianti,Medan,Instagram Ads,2025-03-05,302,5,1896500,1,4,4,144,Loyal
CUST-2712,Citra Kusuma,Yogyakarta,Google Search,2024-09-08,480,2,343000,1,2,1,121,Lost
CUST-2713,Joko Permana,Jakarta,Instagram Ads,2025-12-31,1,8,1973800,5,4,4,544,Champions
CUST-2714,Omar Wibowo,Jakarta,TikTok Ads,2025-11-25,37,16,4092200,4,5,5,455,Champions
CUST-2715,Faisal Saputra,Medan,Instagram Ads,2025-10-21,72,12,2422200,3,5,4,354,Loyal
CUST-2716,Anwar Kusuma,surabaya,Instagram Ads,2025-10-30,63,7,2102300,3,4,4,344,Loyal
CUST-2717,Ivan Setiawan,Denpasar,Google Search,2025-12-20,12,10,1752000,5,5,4,554,Champions
CUST-2718,Nanda Firmansyah,denpasar,Referral,2025-12-31,1,8,3116750,5,4,5,545,Champions
CUST-2719,Anwar Wibowo,Palembang,TikTok Ads,2025-12-08,24,2,939000,4,2,3,423,Potential Loyalist
CUST-2720,Wawan Kusuma,Jakarta,Instagram Ads,2025-10-21,72,3,978500,3,3,3,333,Needs Attention
CUST-2721,Bagus Darmawan,Jakarta,TikTok Ads,2025-07-03,182,3,671000,2,3,2,232,At-Risk
CUST-2722,Cahya Kurniawan,Depok,Instagram Ads,2025-11-22,40,5,1045600,4,4,3,443,Champions
CUST-2723,Endah Wibowo,Jakarta,TikTok Ads,2025-12-31,1,13,3259650,5,5,5,555,Champions
CUST-2724,Mega Anggraini,Semarang,Marketplace,2025-12-23,9,5,2576000,5,4,5,545,Champions
CUST-2725,Yuni Maulana,Malang,Referral,2025-03-01,306,5,920300,1,4,3,143,Loyal
CUST-2726,Vina Cahyani,Jakarta,Instagram Ads,2025-12-17,15,1,126000,5,1,1,511,Potential Loyalist
CUST-2727,Lukman Anggraini,Jakarta,TikTok Ads,2025-11-23,39,3,2078850,4,3,4,434,Potential Loyalist
CUST-2728,Rizky Utami,Jakarta,TikTok Ads,2025-10-30,63,1,297000,3,1,1,311,Needs Attention
CUST-2729,Zaki Gunawan,Jakarta,Instagram Ads,2024-11-04,423,1,142400,1,1,1,111,Lost
CUST-2730,Putri Santoso,Semarang,Organic Social,2025-12-25,7,4,837000,5,3,3,533,Potential Loyalist
CUST-2731,Zahra Lestari,Makassar,Google Search,2025-12-31,1,6,1359000,5,4,3,543,Champions
CUST-2732,Wawan Darmawan,Bandung,Instagram Ads,2025-12-01,31,2,923400,4,2,3,423,Potential Loyalist
CUST-2733,Beni Santoso,Palembang,Organic Social,2025-03-20,287,8,3936250,1,4,5,145,Loyal
CUST-2734,Zahra Hartono,Bandung,Instagram Ads,2024-04-25,616,1,405000,1,1,2,112,Lost
CUST-2735,Laras Marliana,Tangerang,Instagram Ads,2025-10-08,85,2,1158050,3,2,3,323,Needs Attention
CUST-2736,Ulfa Setiawan,Surabaya,Instagram Ads,2025-12-08,24,5,1345950,4,4,3,443,Champions
CUST-2737,Faisal Sukmawati,Jakarta,Marketplace,2025-12-23,9,7,1275850,5,4,3,543,Champions
CUST-2738,Kevin Hidayat,Solo,Instagram Ads,2025-12-27,5,5,1514450,5,4,4,544,Champions
CUST-2739,Indra Wijaya,jakarta,Referral,2025-10-31,62,4,496900,3,3,2,332,Needs Attention
CUST-2740,Irfan Handoko,Jakarta,TikTok Ads,2025-12-29,3,3,404000,5,3,2,532,Potential Loyalist
CUST-2741,Indra Handoko,Jakarta,Organic Social,2025-11-11,51,11,2483900,3,5,4,354,Loyal
CUST-2742,Farah Permana,Jakarta,TikTok Ads,2025-10-07,86,2,428000,3,2,2,322,Needs Attention
CUST-2743,Irfan Sukmawati,Jakarta,Organic Social,2025-08-18,136,2,1194000,2,2,3,223,Lost
CUST-2744,Ayu Handoko,Jakarta,TikTok Ads,2025-08-12,142,3,960000,2,3,3,233,At-Risk
CUST-2745,Taufik Prakoso,Tangerang,TikTok Ads,2025-10-24,69,3,589000,3,3,2,332,Needs Attention
CUST-2746,Omar Saputra,Jakarta,Marketplace,2025-12-20,12,13,2583650,5,5,5,555,Champions
CUST-2747,Vina Wibowo,Bandung,TikTok Ads,2024-08-25,494,2,470000,1,2,2,122,Lost
CUST-2748,Hilda Saputra,Jakarta,Instagram Ads,2025-10-10,83,3,1496300,3,3,4,334,Needs Attention
CUST-2749,Cindy Handoko,jakarta,Instagram Ads,2025-12-26,6,10,1818950,5,5,4,554,Champions
CUST-2750,Gita Pratama,Bandung,TikTok Ads,2025-11-16,46,1,88500,4,1,1,411,Potential Loyalist
CUST-2751,Cahya Ramadhan,Denpasar,TikTok Ads,2025-12-19,13,11,2513200,5,5,4,554,Champions
CUST-2752,Reza Lestari,Depok,Referral,2025-12-10,22,13,2688000,4,5,5,455,Champions
CUST-2753,Dewi Halim,Palembang,Organic Social,2025-12-24,8,8,3924400,5,4,5,545,Champions
CUST-2754,Rangga Saputra,Denpasar,Marketplace,2025-04-07,269,1,125000,1,1,1,111,Lost
CUST-2755,Beni Prakoso,Bandung,TikTok Ads,2024-09-20,468,3,514700,1,3,2,132,At-Risk
CUST-2756,Citra Wibowo,Jakarta,TikTok Ads,2025-09-27,96,19,4894400,3,5,5,355,Loyal
CUST-2757,Kartika Saputra,Surabaya,Instagram Ads,2025-12-12,20,9,2475200,4,5,4,454,Champions
CUST-2758,Bagus Halim,Semarang,TikTok Ads,2025-07-18,167,2,694800,2,2,2,222,Lost
CUST-2759,Oki Saputra,Medan,Instagram Ads,2024-03-26,646,1,97750,1,1,1,111,Lost
CUST-2760,Citra Yulianti,Yogyakarta,TikTok Ads,2025-11-29,33,6,1290750,4,4,3,443,Champions
CUST-2761,Faisal Hartono,Bandar Lampung,Google Search,2024-12-08,389,1,580000,1,1,2,112,Lost
CUST-2762,Sari Firmansyah,Bekasi,TikTok Ads,2025-01-18,348,1,156000,1,1,1,111,Lost
CUST-2763,Anwar Hidayat,Jakarta,Organic Social,2025-10-23,70,4,1146350,3,3,3,333,Needs Attention
CUST-2764,Beni Halim,jakarta,Instagram Ads,2025-12-23,9,18,6483750,5,5,5,555,Champions
CUST-2765,Yoga Yulianti,Semarang,Marketplace,2025-01-09,357,1,228000,1,1,1,111,Lost
CUST-2766,Sinta Yulianti,Bekasi,Instagram Ads,2025-11-17,45,19,5864200,4,5,5,455,Champions
CUST-2767,Bayu Kurniawan,Jakarta,Organic Social,2025-11-16,46,17,4970350,4,5,5,455,Champions
CUST-2768,Erik Kurniawan,Denpasar,TikTok Ads,2025-12-15,17,16,4255650,5,5,5,555,Champions
CUST-2769,Omar Yulianti,Makassar,Organic Social,2025-10-01,92,3,833550,3,3,3,333,Needs Attention
CUST-2770,Prita Setiawan,Pekanbaru,Instagram Ads,2024-11-01,426,4,900000,1,3,3,133,At-Risk
CUST-2771,Joko Lestari,Malang,TikTok Ads,2025-11-02,60,2,588000,3,2,2,322,Needs Attention
CUST-2772,Mega Yulianti,Bandar Lampung,Referral,2024-03-22,650,1,698000,1,1,2,112,Lost
CUST-2773,Wulan Sukmawati,Surabaya,Instagram Ads,2025-12-26,6,11,2164200,5,5,4,554,Champions
CUST-2774,Eka Yulianti,Bandung,Instagram Ads,2025-11-02,60,5,1222750,3,4,3,343,Loyal
CUST-2775,Hesti Wijaya,Jakarta,Instagram Ads,2025-12-13,19,4,1625000,5,3,4,534,Potential Loyalist
CUST-2776,Sinta Kurniawan,Bandung,Organic Social,2025-10-11,82,5,967000,3,4,3,343,Loyal
CUST-2777,Ulfa Wijaya,Palembang,Organic Social,2025-06-19,196,2,769500,2,2,2,222,Lost
CUST-2778,Omar Hidayat,Bandar Lampung,Referral,2025-12-31,1,15,3488950,5,5,5,555,Champions
CUST-2779,Gita Kusuma,Jakarta,Instagram Ads,2025-07-22,163,2,2385000,2,2,4,224,Lost
CUST-2780,Endah Kusuma,Palembang,Instagram Ads,2025-07-29,156,1,1500000,2,1,4,214,Lost
CUST-2781,Rizky Ramadhan,Surabaya,TikTok Ads,2025-10-31,62,2,830000,3,2,3,323,Needs Attention
CUST-2782,Yoga Sukmawati,Depok,Instagram Ads,2025-12-24,8,19,4714250,5,5,5,555,Champions
CUST-2783,Doni Marliana,Semarang,Marketplace,2025-01-23,343,3,1019500,1,3,3,133,At-Risk
CUST-2784,Mega Kurniawan,Jakarta,TikTok Ads,2025-06-22,193,5,1756000,2,4,4,244,Loyal
CUST-2785,Omar Ramadhan,Bandung,TikTok Ads,2025-12-13,19,11,2583400,5,5,5,555,Champions
CUST-2786,Maya Yulianti,semarang,Referral,2025-12-02,30,21,6699050,4,5,5,455,Champions
CUST-2787,Kartika Marliana,Yogyakarta,Google Search,2025-12-29,3,7,1294550,5,4,3,543,Champions
CUST-2788,Faisal Lestari,Bandung,Organic Social,2025-09-23,100,11,2007750,3,5,4,354,Loyal
